what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437280175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437280348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437280556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437280762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437280994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437281410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437281697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437282143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437282527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437282913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437283323
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1421437317856
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1421437324916
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1421437324941
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1421437330270
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1421437330288
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1421437330291
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1421437330361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421437330784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421437335510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421437346401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437358531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437360103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437360772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437361241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437362014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437376442
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437393094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437400882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437402158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437402317
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1421437403514
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1421437403572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437404203
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437414018
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437417686
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437423652
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437425278
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437444533
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437445766
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437483013
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437485583
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437486621
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437487759
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437495854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421437525696
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437609409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437620397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437621899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437622047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437623259
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437636584
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437639146
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437645608
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437649034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437655021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437656231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437656378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437656978
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437658185
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437659746
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437682113
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437683355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437694886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437695998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437696150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437697388
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437698058
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421437699667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437706679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437707089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437707238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421437707860
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437709434
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437719150
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421437723165
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438024321
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438081577
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438082882
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438107481
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438109779
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438120650
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438122315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438157295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438159020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438159173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438160189
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438170875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438178085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438183338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438260324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1421438390733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438390744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438396398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438411757
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438419977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438420128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438426643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438429239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1421438461994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438462007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438464126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438491661
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438494185
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438522043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438522164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438586509
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438587355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421438607322
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438625790
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438641612
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438645799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438645927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438648678
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438656165
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438660281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438668904
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438670336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438670359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438679153
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438680549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438680567
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438682650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438690658
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438691908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438691926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438698272
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438699320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438699338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438714314
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438715890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438715908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438728984
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438730441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438730458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438736718
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438738063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438738081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438744214
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421438745333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438745360
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438748912
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438751324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421438752667
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438754633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421438757140
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438759308
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438777776
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438782594
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438785360
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438790154
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438796041
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421438798160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438813508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438814088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438814232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421438815327
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421438817088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421438852776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421438852976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421438853184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421438853336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421438853512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421438859283
