what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439547135
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439550023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439561769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439563453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439563602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439565940
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439596174
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439601512
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439605040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421439614524
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439617192
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439622534
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439626504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439638924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439639871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439640022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439642171
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439654743
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439657177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439682748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439683267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439683419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439684200
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439691632
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439695202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439703011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439703364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439703514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439704201
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439720321
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439722274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439734486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439735537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439735687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439736373
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439754089
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439756835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439765084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439765492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439765641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439766310
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439798548
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439799835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439810662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439812418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439812568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439813607
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439828658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439852234
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439853404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439853424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439860588
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439861927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439861944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439870206
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439871347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439871363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439884442
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439885612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439885630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439892888
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439893923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439893940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439907762
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439909009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439909026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439916787
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439917860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439917876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439926907
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421439928190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439928206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421439932084
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421439956936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439957095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421439959980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421439961852
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439962797
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439971165
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439972523
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439974014
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439974981
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439984820
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439991616
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421439995323
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421440006839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440010113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1421440028014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440028025
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440029014
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440029079
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440037662
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440041770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440067744
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440129948
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440133199
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440135911
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440140234
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440142359
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440144473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440145913
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440147508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440147523
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440158735
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440192659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440341656
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440435096
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440441313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421440444455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440460216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440460500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440460987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440461360
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440467224
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440472987
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440474291
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440474727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440475396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421440475692
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440486737
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440490087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421440547064
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440555387
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440556140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440559817
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440561100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440561116
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440565037
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440571803
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440586213
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440587583
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440594112
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440597739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440609607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440610673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440610846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440612801
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440633516
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440638428
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440643739
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440645892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440687217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440687653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440687825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440689089
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440690590
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440693885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440738491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440739055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440739231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440746208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421440771187
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421440772440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1421440777307
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421440880346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440880467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440892758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421440894353
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421441195186
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421441216082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421441218543
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421441281286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421441457694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421441482111
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421441482438
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421441482484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421441498463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421441509284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421441720914
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421441743966
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421441747674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421441747817
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421441747885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421441770161
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1421441777065
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1421442170997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421442185518
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442190003
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442190106
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421442190131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442198881
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442198934
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442198935
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421442251081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421442255973
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1421442410248
